transaction_id,customer_id,transaction_date,amount,transaction_type
2525,451,2022-02-17 17:42:17,81.48,
2526,180,2023-09-11 05:10:14,51.63,withdrawal
2527,283,2024-10-16 14:03:19,209.97,purchase
2528,698,2023-12-23 05:02:28,202.5,deposit
2529,211,2024-03-28 22:16:48,277.7,
2530,86,2023-02-27 17:21:32,298.9,withdrawal
2531,801,2022-03-01 04:11:42,166.06,deposit
2532,136,,172.14,purchase
2533,746,2024-12-09 22:11:12,402.78,deposit
2534,533,2024-10-12 19:30:35,122.7,withdrawal
2535,357,2024-09-13 01:58:00,240.06,withdrawal
2536,756,2022-03-29 22:58:41,357.82,withdrawal
2537,282,2024-06-01 01:50:44,126.35,
2538,176,2023-01-05 23:34:04,396.91,purchase
2539,545,2024-01-11 13:31:54,174.9,purchase
2540,475,2024-11-14 07:49:05,411.88,deposit
2541,94,2025-02-18 17:55:15,187.59,refund
2542,427,2025-02-12 17:03:52,395.03,purchase
2543,922,2023-08-23 06:29:42,,refund
2544,755,2022-10-14 03:24:32,335.72,withdrawal
2545,49,2024-07-26 10:17:49,396.43,purchase
2546,951,2023-01-31 10:26:15,377.87,refund
2547,536,2023-05-21 09:21:02,136.04,purchase
2099,993,2022-09-27 06:57:42,136.37,withdrawal
2549,327,2024-07-28 08:23:35,92.28,withdrawal
2550,314,,20.66,refund
2551,775,2025-07-10 12:56:57,353.15,withdrawal
2552,433,2022-09-13 12:03:32,21.02,refund
2553,447,2023-02-19 13:39:21,495.95,refund
2554,,2024-06-13 11:11:49,,refund
2555,654,2022-07-10 11:16:00,423.16,purchase
2556,107,2022-08-11 05:10:07,369.1,withdrawal
2557,114,2025-05-08 22:38:38,146.84,purchase
2558,347,2024-11-24 08:32:07,351.75,deposit
2559,190,2022-06-17 03:31:15,202.34,withdrawal
2560,,,375.44,withdrawal
2561,518,2024-02-26 22:08:09,121.44,purchase
2562,8,2024-09-21 01:22:07,222.45,purchase
2563,354,2025-04-20 03:45:09,370.64,withdrawal
2564,783,2023-08-24 17:52:32,193.92,withdrawal
2565,725,2023-03-19 01:35:24,471.72,withdrawal
2566,465,2022-06-07 22:04:13,253.17,
2567,16,2022-01-10 20:03:36,364.75,refund
2568,933,2024-01-31 04:21:38,306.0,refund
2569,893,2022-07-02 03:23:16,64.13,withdrawal
2570,375,2023-09-17 14:49:18,64.85,purchase
2571,850,2022-10-08 23:43:11,381.41,deposit
2572,941,2023-12-18 22:30:00,275.92,refund
2573,567,2024-06-29 14:15:51,99.7,refund
2574,181,2024-12-05 10:35:03,71.73,purchase
2575,690,2023-07-03 02:11:08,55.03,withdrawal
2576,91,2023-03-31 21:40:03,49.61,refund
2577,910,2023-04-19 19:09:44,499.02,refund
2578,114,2023-05-05 12:59:49,179.36,deposit
2579,786,2024-06-14 01:26:22,190.13,purchase
2580,,2024-03-29 07:46:10,361.11,purchase
2581,685,2025-04-15 08:26:55,388.18,purchase
2582,423,2023-05-14 08:45:32,186.09,purchase
2583,950,2023-02-09 15:18:51,452.04,purchase
2584,197,2022-09-29 19:50:53,478.09,refund
2585,868,2024-01-07 11:53:08,182.71,withdrawal
2586,544,2025-01-24 19:56:24,272.16,withdrawal
2587,96,2023-05-20 01:20:43,,withdrawal
2588,560,2023-05-25 14:20:17,340.7,purchase
2589,588,,147.31,refund
2590,82,2024-01-29 16:49:52,386.07,withdrawal
2591,419,2023-07-22 02:21:08,412.12,deposit
2592,466,2024-02-01 00:03:56,161.35,purchase
2593,661,2023-06-20 10:01:25,393.36,deposit
2594,225,2024-05-01 13:15:08,150.82,refund
2595,274,2022-01-03 22:20:47,470.78,deposit
2596,,2022-11-30 06:21:00,399.42,
2597,155,2024-12-04 22:17:49,306.39,purchase
2598,971,2022-04-17 13:41:35,168.19,refund
2599,447,2025-07-09 23:59:08,18.91,purchase
2600,934,2023-04-04 16:56:13,221.57,refund
2601,889,2023-04-19 05:48:10,112.75,deposit
2602,799,2024-01-01 07:29:37,189.8,
2603,898,2024-06-15 02:16:54,49.82,withdrawal
2604,,2023-10-18 10:08:41,73.27,deposit
2605,544,2022-10-15 03:50:54,13.38,deposit
2606,582,2022-06-20 13:58:53,,refund
2607,214,2024-08-06 10:19:30,433.55,
2608,893,2024-12-28 02:06:13,68.38,purchase
2609,310,2022-03-21 19:01:12,405.01,purchase
2610,970,2025-02-08 08:54:18,130.65,deposit
2611,732,2023-04-01 00:55:10,273.55,deposit
2612,151,2023-08-23 15:48:01,394.2,purchase
2613,265,2023-12-09 09:46:34,194.44,refund
2614,396,2023-04-24 13:58:24,392.37,withdrawal
2615,14,2023-09-21 13:25:58,235.53,purchase
2616,746,,90.59,purchase
2617,,2023-04-09 21:23:08,219.96,deposit
2618,148,2023-09-04 11:07:48,285.92,deposit
2619,299,2023-01-25 20:24:29,98.83,refund
2620,371,2025-03-17 07:59:18,88.43,deposit
2621,639,2022-09-01 11:00:49,442.84,deposit
2622,795,2024-01-28 22:10:43,441.19,purchase
2623,453,2023-01-05 02:43:59,165.79,purchase
2624,780,2024-03-05 16:35:29,25.81,withdrawal
2625,937,2023-04-25 10:56:06,36.43,withdrawal
2626,2,2023-03-01 02:43:02,187.04,refund
2627,72,2024-11-04 03:25:36,231.93,purchase
2628,999,2024-02-09 02:45:42,337.49,refund
2629,756,2022-07-16 12:13:11,231.44,refund
2630,700,2024-07-09 18:32:45,173.52,deposit
2631,130,2025-02-24 02:11:38,368.81,deposit
2632,113,2023-11-29 02:38:38,422.78,purchase
2633,,2023-02-22 12:18:57,488.33,deposit
2634,158,2022-08-23 19:08:41,345.06,withdrawal
2635,179,2024-02-21 06:19:00,37.85,withdrawal
2636,502,2022-08-10 15:09:35,309.87,refund
2637,610,2022-10-10 11:42:53,491.11,
2638,194,2025-08-03 09:13:49,293.21,deposit
2639,554,2022-03-19 13:04:07,269.0,purchase
2640,124,2022-06-14 16:11:42,386.93,withdrawal
2641,433,2024-08-13 20:09:23,163.89,deposit
2642,647,2024-08-31 00:23:54,246.45,purchase
2643,231,2023-09-29 06:31:06,245.59,withdrawal
2644,564,2024-08-08 01:30:51,475.21,deposit
2645,259,2022-08-10 11:50:07,329.92,deposit
2646,737,2025-03-21 01:50:42,214.86,withdrawal
2647,504,2025-04-27 12:49:28,471.39,refund
2648,214,2023-06-13 05:43:31,357.83,withdrawal
2649,775,2022-04-20 18:43:11,131.34,withdrawal
2650,,2024-11-17 14:20:09,393.15,withdrawal
2651,483,2023-05-14 01:14:22,209.5,withdrawal
2652,84,2024-05-10 18:05:11,227.05,deposit
2653,451,2023-11-15 01:23:33,393.29,purchase
2654,,2022-01-21 20:02:05,141.05,withdrawal
2655,434,2022-08-18 14:56:12,120.26,refund
2656,928,2025-02-08 16:23:43,45.75,
2657,256,2023-01-01 06:38:11,472.77,purchase
2658,560,2022-06-09 00:04:31,214.81,deposit
2659,578,,441.11,withdrawal
2660,427,2022-05-01 23:58:08,176.15,deposit
2661,759,2022-10-24 13:20:29,380.89,purchase
2662,545,2023-07-17 23:31:12,198.94,purchase
2663,75,2022-01-13 00:33:40,189.57,deposit
2664,959,2023-02-10 17:05:06,29.27,withdrawal
2665,821,2024-08-10 08:59:05,162.72,
2666,768,2024-05-17 23:32:57,20.74,purchase
2667,734,2022-03-13 10:16:46,262.08,purchase
2668,274,2024-07-03 03:43:35,46.52,purchase
2669,619,2022-05-05 00:31:31,377.51,deposit
2670,969,2024-02-10 11:51:07,110.18,refund
2671,933,2024-06-25 04:13:47,267.94,refund
2672,281,2022-01-10 05:50:52,485.49,deposit
2673,87,2022-07-10 07:20:57,421.92,deposit
2674,649,2023-04-20 23:59:35,103.15,withdrawal
2675,479,2023-06-26 21:53:42,400.12,purchase
2676,90,2023-11-06 17:08:00,338.94,withdrawal
2677,264,2022-12-13 06:09:54,24.26,purchase
2678,478,2025-03-27 10:48:52,248.99,refund
2679,,2023-12-17 14:28:43,37.49,purchase
2680,790,2023-02-23 06:23:25,134.83,withdrawal
2681,982,2022-05-06 18:17:00,196.65,deposit
2682,213,2025-07-18 05:26:26,496.52,withdrawal
2683,116,2025-03-23 17:32:57,339.5,refund
2684,827,2022-09-14 21:17:11,473.94,purchase
2685,632,2024-06-18 20:16:23,40.29,
2686,590,2025-01-12 20:58:07,110.34,purchase
2687,244,2023-02-21 04:11:15,444.92,purchase
2688,936,2024-11-12 20:26:38,47.86,purchase
2689,376,2024-07-03 11:46:55,132.5,deposit
2690,924,2024-10-26 05:32:30,137.04,refund
2691,902,2023-06-11 02:32:26,86.99,purchase
2692,131,2022-08-09 03:58:10,310.04,refund
2693,243,2024-11-04 20:25:30,63.88,deposit
2694,291,2022-03-02 21:50:01,298.1,withdrawal
2695,300,2024-08-24 12:19:44,142.43,withdrawal
2696,585,2023-02-24 19:08:30,413.16,withdrawal
2697,108,2025-08-22 21:11:23,7.87,deposit
2698,263,2024-06-29 18:30:45,19.96,deposit
2699,298,2023-09-23 10:09:55,110.54,refund
2700,889,2022-07-26 10:09:51,127.74,refund
2701,408,2023-04-21 09:08:07,194.55,withdrawal
2702,400,2024-07-05 18:29:36,402.46,refund
2703,940,2023-03-30 21:12:45,10.77,withdrawal
2704,28,2022-08-18 06:16:53,464.81,purchase
2705,196,2023-11-22 07:26:34,333.39,withdrawal
2706,863,,208.07,purchase
2707,588,2022-09-13 00:18:35,470.31,deposit
2708,358,2025-01-23 01:25:08,43.47,deposit
2709,915,2024-01-01 18:07:14,315.5,refund
2710,768,2022-06-28 04:57:47,476.18,withdrawal
2711,542,2025-04-23 04:31:10,137.81,deposit
2712,668,2023-02-19 16:11:42,180.57,withdrawal
2713,962,2024-04-16 06:21:53,495.65,withdrawal
2714,482,2023-07-01 19:37:56,305.59,purchase
2715,294,2022-09-28 03:56:59,346.28,withdrawal
2716,782,2022-10-20 04:33:44,489.12,refund
2717,,2022-04-25 21:55:27,14.5,purchase
2718,349,2022-03-09 18:44:22,495.3,refund
2719,416,2022-01-16 15:47:19,228.77,refund
2720,471,2025-01-30 22:52:38,284.11,refund
2721,822,2023-09-18 00:07:24,61.72,deposit
2722,466,2025-04-16 23:19:57,303.25,purchase
2723,54,2022-01-11 06:48:42,233.1,refund
2724,968,2022-03-23 22:47:49,460.55,withdrawal
2725,269,2025-06-19 06:39:58,439.36,purchase
2726,123,2024-08-28 21:49:27,305.5,deposit
2727,468,2023-09-20 09:25:24,369.01,refund
2728,543,2022-05-07 22:31:40,318.7,refund
2729,800,2024-02-15 20:32:20,323.17,withdrawal
2730,666,2022-10-08 06:06:04,384.13,refund
2731,264,2025-05-12 08:56:21,378.45,withdrawal
2732,760,2022-11-06 11:34:42,162.73,refund
2733,267,2023-07-20 23:34:55,25.22,refund
2734,,2022-11-05 20:37:59,87.53,refund
2735,375,2022-06-06 18:54:13,487.47,purchase
2736,916,2022-10-16 07:23:11,283.4,withdrawal
2737,846,2024-09-09 13:52:03,174.94,refund
2738,991,2025-06-30 02:03:33,,deposit
2739,488,2022-08-17 18:20:43,204.87,refund
2740,219,2022-12-29 17:07:16,182.5,purchase
2741,413,2025-07-11 02:41:31,264.1,refund
2742,574,2022-05-17 23:13:22,229.69,refund
2743,,,26.88,
2744,448,2022-07-25 14:15:48,107.28,withdrawal
2745,353,2023-03-04 23:30:02,133.77,withdrawal
2746,227,2024-08-20 20:51:25,177.31,purchase
1093,512,2023-03-26 02:58:57,119.51,purchase
2748,522,2023-01-16 20:53:14,84.64,purchase
2749,133,2025-06-30 17:38:29,422.35,withdrawal
2750,693,2025-06-20 03:05:11,470.89,withdrawal
2751,555,2023-03-13 12:59:34,313.49,purchase
2752,840,2022-03-07 04:30:24,285.56,withdrawal
2753,961,2023-06-14 17:03:44,427.41,withdrawal
2754,48,2022-06-02 23:54:57,302.72,purchase
2755,38,2023-03-13 16:01:21,282.15,deposit
2756,36,2022-10-14 22:44:48,158.99,refund
2757,,2024-06-06 03:32:29,86.19,purchase
2758,,2022-10-19 14:33:43,210.63,refund
2759,205,2024-12-31 02:18:28,30.63,deposit
2760,268,2024-08-15 17:06:02,110.7,refund
2761,640,2023-01-21 04:14:36,209.53,withdrawal
2762,940,2025-06-18 22:48:29,158.5,refund
2763,294,2024-07-06 05:53:29,143.15,withdrawal
2764,560,2023-08-08 11:54:13,49.96,refund
2765,723,2023-09-26 12:30:33,301.15,withdrawal
2766,230,,231.9,deposit
2767,101,2024-02-25 02:45:02,121.41,refund
2768,717,2022-01-08 04:14:11,58.14,withdrawal
2769,370,2022-07-07 02:31:55,374.69,withdrawal
2770,488,2024-04-20 06:03:40,56.38,deposit
2771,,2023-01-29 17:53:16,264.5,deposit
2772,53,2025-05-15 22:08:00,79.41,purchase
2773,,2024-03-09 19:22:54,329.87,purchase
2774,691,2022-08-01 09:07:06,303.0,purchase
2775,903,2022-08-06 02:56:18,74.02,deposit
2776,108,2024-06-13 06:46:03,100.3,purchase
2777,430,2022-10-08 14:47:58,123.55,purchase
2778,821,2024-03-09 00:41:31,233.33,purchase
2779,462,2024-03-07 12:51:31,465.56,refund
2780,87,2022-04-29 18:56:22,30.46,purchase
2781,555,2022-03-22 11:22:25,343.56,refund
2782,731,2024-03-25 06:58:09,476.53,purchase
2783,752,2023-06-21 21:11:31,110.22,withdrawal
2784,58,2025-08-31 03:09:45,244.43,refund
2785,537,2024-10-14 02:46:33,182.79,deposit
2786,76,2022-12-27 22:30:19,86.19,purchase
2787,43,2023-01-27 10:57:44,26.89,withdrawal
2788,736,2023-09-26 15:50:00,297.45,deposit
2789,76,2024-01-02 08:05:48,215.15,refund
2790,659,2025-08-16 15:42:07,130.88,refund
2791,392,2024-02-19 05:42:58,294.43,deposit
2792,355,2022-05-04 14:09:56,120.2,purchase
2793,603,2024-11-25 03:36:24,,
2794,210,2024-08-17 16:13:11,270.87,deposit
2795,137,2025-05-03 09:17:28,422.48,refund
2796,738,2022-06-13 20:25:18,154.35,deposit
2797,963,2023-06-21 12:46:17,43.82,refund
2798,565,2025-01-07 15:41:57,52.61,deposit
2799,143,2024-02-24 20:15:42,179.17,deposit
2800,541,2025-06-04 08:44:36,288.62,refund
2801,749,2022-08-11 21:19:00,112.29,withdrawal
2802,700,2022-10-24 06:18:16,216.54,purchase
2803,460,2022-02-24 19:14:14,130.65,refund
2804,674,2024-03-24 23:19:07,434.61,withdrawal
2805,694,2023-07-18 15:34:42,55.35,withdrawal
2806,503,2025-04-19 01:12:10,269.16,purchase
2807,373,2024-08-27 00:43:12,76.12,deposit
2808,899,2022-02-24 00:09:44,336.67,refund
2809,200,,219.49,
2810,4,2025-08-10 23:37:06,109.79,withdrawal
2811,420,2023-08-29 18:09:29,403.97,refund
2812,868,2024-11-21 23:07:51,203.12,refund
2813,634,2023-06-10 13:53:02,281.5,refund
2814,767,2023-08-18 06:19:24,215.96,purchase
2815,862,2023-08-22 15:33:59,440.74,withdrawal
2816,810,2023-04-15 22:47:53,151.62,deposit
2817,103,2022-10-24 18:01:20,,withdrawal
2818,126,2025-08-18 07:36:55,253.94,refund
2819,831,2023-01-12 02:41:42,356.88,withdrawal
2820,109,2024-12-14 15:38:10,36.22,refund
2821,909,2024-12-14 13:40:06,460.51,refund
2822,176,2022-03-12 14:30:24,256.92,withdrawal
2823,,2022-11-06 11:53:14,393.99,purchase
2824,836,2022-10-22 10:46:17,488.4,refund
2825,525,2024-05-23 05:28:50,83.57,withdrawal
2826,221,2024-03-16 13:39:33,456.76,refund
2827,44,2024-01-16 03:58:09,222.94,deposit
2828,828,2023-11-03 09:56:51,367.12,purchase
2829,875,2023-05-16 16:06:08,140.31,purchase
2830,188,2024-07-30 14:27:43,377.07,purchase
2831,203,2023-01-10 12:13:50,361.84,withdrawal
2832,512,2024-12-01 18:01:39,472.76,deposit
2833,52,2022-04-18 15:36:24,364.01,refund
2834,277,2024-09-21 01:23:38,428.23,deposit
2835,478,2025-06-03 00:00:15,52.41,
2836,203,2022-10-30 06:46:20,425.64,purchase
2837,53,2022-07-17 10:40:57,62.48,purchase
2838,345,2025-07-21 04:39:38,,refund
2839,69,2023-09-02 10:54:33,169.77,withdrawal
2840,140,2023-11-03 11:48:30,378.9,withdrawal
2841,602,2024-02-07 17:27:21,132.59,
2842,873,2025-01-10 04:21:51,454.01,refund
2843,221,2024-01-14 07:56:05,293.9,refund
2844,184,2023-06-28 17:23:13,406.16,refund
2845,488,2022-12-04 01:54:46,493.83,purchase
2846,320,2024-09-15 16:47:21,405.59,purchase
2847,372,2022-05-17 15:26:40,328.27,withdrawal
2848,933,2023-06-08 23:47:07,398.13,refund
2849,173,2023-02-21 12:54:29,451.23,refund
2850,159,2024-06-24 22:17:03,87.18,
2851,486,2024-06-10 08:02:30,58.24,purchase
2852,415,2025-06-07 13:21:42,24.76,deposit
2853,68,2024-07-15 16:48:07,156.32,
2854,394,2025-04-02 17:17:34,468.26,withdrawal
2855,437,,42.17,withdrawal
2856,367,2024-10-23 05:57:20,48.13,deposit
2857,825,2022-12-01 11:34:03,274.42,refund
2858,709,2023-07-04 15:12:27,420.33,deposit
2859,673,,133.68,withdrawal
2860,,,99.38,purchase
2861,112,2025-03-16 02:05:25,458.14,withdrawal
2862,418,2022-08-20 09:36:41,146.78,
2863,936,2022-08-15 19:19:11,461.41,refund
2864,77,2023-11-27 18:41:25,146.57,withdrawal
2865,744,2022-11-02 06:22:10,258.1,purchase
2866,897,2023-06-27 12:49:23,463.44,purchase
2867,,2023-04-04 09:18:05,177.43,withdrawal
2868,399,2024-06-03 15:03:19,344.32,purchase
2869,625,2022-08-13 19:41:49,259.93,refund
2870,239,2023-10-27 19:05:55,83.36,withdrawal
363,52,2023-04-04 06:21:55,154.91,deposit
2872,904,2022-07-11 19:49:18,135.46,deposit
2873,285,2024-11-26 05:01:10,,withdrawal
2874,62,2022-10-17 00:23:43,225.67,purchase
2875,219,2024-08-17 08:13:19,476.12,withdrawal
2876,882,2024-09-03 13:59:19,138.04,refund
2877,,2022-08-27 05:13:59,420.21,refund
681,218,2023-06-20 09:02:50,437.99,withdrawal
2879,266,2022-05-02 04:05:14,77.91,purchase
2880,982,2023-12-26 07:18:40,358.06,purchase
2881,,2023-07-25 06:41:53,392.56,purchase
2882,875,2025-06-30 13:31:17,281.76,deposit
2883,871,2022-09-20 22:53:03,185.0,
2884,84,2023-01-27 09:39:00,297.76,withdrawal
2885,235,,357.95,deposit
2886,988,2023-05-19 09:15:58,17.7,withdrawal
2887,972,2022-09-10 19:07:14,301.5,purchase
2888,640,2022-03-12 14:18:57,,withdrawal
2889,387,2022-07-09 11:28:33,408.42,purchase
2890,226,2024-03-14 17:49:47,465.02,deposit
358,252,2023-11-16 23:28:16,317.71,purchase
2892,412,2025-01-12 01:34:47,417.73,refund
2710,768,2022-06-28 04:57:47,476.18,withdrawal
2894,,,463.32,withdrawal
2895,596,2023-07-04 02:09:18,403.41,refund
2896,5,,51.19,refund
2897,349,2024-02-24 15:33:15,296.75,deposit
2898,339,2025-04-23 04:04:58,292.98,
2899,600,2025-08-26 04:17:33,156.27,withdrawal
2900,547,2022-10-18 12:10:14,380.08,withdrawal
2901,522,2025-02-15 17:16:09,352.4,
2902,,2022-12-23 20:38:37,293.66,refund
2903,848,2022-01-28 21:25:09,271.11,purchase
2904,461,2023-05-01 08:51:40,256.49,withdrawal
2905,742,2022-11-10 22:36:02,77.41,purchase
2906,548,2023-08-30 11:25:31,49.39,purchase
1645,999,2024-11-16 18:56:52,,refund
2908,391,2022-01-11 09:17:46,232.36,refund
2909,616,2022-09-27 16:56:25,314.18,purchase
2910,530,2025-06-18 06:03:31,162.7,refund
2911,,2025-02-24 05:37:17,283.13,withdrawal
2912,624,2025-01-09 12:56:52,454.8,refund
2913,694,2024-01-11 15:43:47,122.75,withdrawal
2914,129,2024-11-17 16:19:41,275.5,purchase
2915,48,2024-10-13 03:53:04,290.22,
2916,143,2024-05-21 15:10:54,217.73,refund
2917,191,2022-05-12 06:56:31,155.3,refund
2918,242,2024-09-04 05:40:00,221.3,refund
2919,455,2024-09-15 10:39:05,278.73,
2920,802,2025-06-27 13:03:57,,withdrawal
2921,878,,319.86,purchase
2922,84,2024-04-05 09:50:29,445.68,refund
2923,618,2024-05-24 23:05:30,488.17,
2924,488,2024-05-15 16:03:10,361.7,purchase
2925,191,2023-08-25 10:02:44,45.83,withdrawal
2926,699,2025-03-31 21:59:48,385.57,purchase
2927,417,2025-05-07 08:32:04,,withdrawal
2928,433,2024-12-05 11:00:17,453.7,deposit
2929,529,2024-06-28 06:49:28,51.67,purchase
2930,171,2025-06-30 09:19:29,482.88,deposit
2931,41,2022-05-05 17:40:07,43.31,withdrawal
2932,40,2022-09-18 03:17:36,27.76,purchase
2933,597,2022-07-07 05:49:00,432.42,purchase
2934,74,2023-05-30 04:06:41,167.47,purchase
2935,577,2024-12-11 13:26:33,88.99,withdrawal
2936,341,2023-04-19 18:17:35,159.68,deposit
2937,107,2024-01-23 03:58:21,38.34,deposit
2938,348,2024-07-31 23:06:23,227.78,refund
2939,633,2022-02-01 12:04:33,47.88,refund
2940,631,2025-01-09 11:44:39,21.84,purchase
2941,210,2023-04-23 06:28:26,349.36,purchase
2942,,2023-02-04 07:35:34,,deposit
2943,468,2023-03-31 13:37:33,84.89,withdrawal
2944,807,2025-03-05 06:55:42,424.1,deposit
2945,42,2022-06-01 07:33:36,247.13,withdrawal
2946,953,2023-09-16 17:33:44,193.05,purchase
2947,297,2022-04-21 09:05:33,269.52,withdrawal
2948,413,2022-02-25 17:54:45,171.78,withdrawal
2949,906,2025-08-27 12:48:57,340.34,deposit
2950,156,2024-09-06 06:19:24,323.66,withdrawal
2951,142,2023-01-16 04:09:44,453.89,withdrawal
2952,839,2022-01-18 04:12:00,284.01,purchase
2953,258,2024-04-14 03:28:57,337.04,withdrawal
2954,708,2022-11-22 11:57:23,,
2955,193,2023-06-17 01:55:54,225.11,purchase
2956,681,2024-11-09 07:07:04,401.99,purchase
2957,406,2024-06-26 18:16:28,492.87,refund
2958,269,2025-04-29 09:27:06,26.22,refund
2959,337,2024-10-18 13:45:30,89.78,withdrawal
2960,733,2024-11-06 00:26:49,420.1,deposit
2961,702,,316.44,refund
2962,338,2024-03-07 03:33:44,84.49,purchase
2963,19,2022-03-14 12:24:43,79.85,withdrawal
2964,4,2023-06-24 06:26:08,423.0,purchase
2965,648,2023-08-23 19:44:46,130.76,deposit
2966,672,2025-04-22 00:10:47,106.78,purchase
2967,793,2022-05-05 19:25:50,438.35,deposit
2968,242,2024-11-20 13:58:59,13.3,deposit
2969,16,2023-12-23 15:47:23,295.99,withdrawal
2970,93,,239.82,deposit
2971,397,2023-07-27 10:28:23,270.54,refund
2972,186,2022-06-04 03:21:36,24.3,withdrawal
2973,415,2022-08-14 21:18:08,39.0,deposit
2974,244,2023-12-17 17:08:43,320.16,refund
2975,845,2023-09-01 13:16:18,362.42,withdrawal
2976,366,2022-05-04 03:00:49,366.15,withdrawal
2977,923,,100.21,refund
2978,93,2024-07-23 21:33:51,450.91,withdrawal
2979,844,2023-07-06 07:49:35,,purchase
2980,763,2022-03-09 14:21:13,274.5,refund
2981,493,2024-11-11 07:03:40,99.27,
2982,335,2025-07-20 14:28:44,207.52,deposit
2983,466,2022-11-03 10:17:17,214.38,withdrawal
2984,63,2023-10-06 12:49:30,,withdrawal
2985,496,2022-12-18 10:27:15,19.43,withdrawal
2986,210,2024-01-10 11:45:06,389.55,purchase
2987,102,,459.55,purchase
2988,814,2024-03-02 22:34:49,344.16,
2989,248,2024-03-30 12:32:32,47.34,refund
2990,321,2023-10-17 12:09:27,265.37,refund
2991,985,2022-12-22 11:38:44,256.54,deposit
2992,534,2024-07-22 20:36:38,366.89,refund
2993,384,2025-04-23 13:33:26,71.94,deposit
2994,765,2022-06-01 03:19:28,131.57,deposit
2995,862,2023-05-25 05:01:07,276.09,withdrawal
2996,442,2024-02-03 05:24:16,59.83,
2997,361,2024-11-16 12:23:14,137.75,deposit
2998,619,2022-07-02 05:57:02,277.24,withdrawal
2999,14,2022-10-30 02:22:21,84.16,deposit
3000,892,2024-07-01 13:24:53,96.26,deposit
3001,41,2023-02-01 07:24:44,160.9,purchase
3002,459,2022-08-09 15:13:28,458.72,purchase
3003,415,2023-05-23 06:31:30,457.13,deposit
3004,,2025-03-17 17:23:03,174.2,withdrawal
3005,626,2024-12-08 13:44:02,331.1,deposit
3006,513,2022-04-30 03:55:03,224.95,purchase
3007,154,2025-07-21 17:08:53,44.32,deposit
3008,80,2022-05-08 14:17:54,290.55,purchase
3009,91,2024-08-09 12:55:22,222.79,purchase
3010,681,2024-09-02 13:32:17,88.85,withdrawal
3011,34,2022-06-26 02:55:47,46.49,refund
3012,383,2022-01-17 11:52:29,131.68,deposit
3013,935,2024-07-19 01:06:15,320.65,refund
3014,864,2025-01-27 22:23:29,312.05,withdrawal
3015,413,2023-08-31 13:12:40,25.81,refund
3016,,2023-07-28 11:56:14,444.58,withdrawal
3017,757,2022-08-11 03:38:10,281.88,deposit
3018,615,2023-12-22 11:54:18,,deposit
3019,417,2024-08-20 20:10:31,351.25,refund
3020,577,2023-05-23 19:53:25,357.72,withdrawal
3021,997,2023-04-17 03:25:13,32.32,purchase
3022,960,2025-03-31 08:01:26,297.83,withdrawal
3023,857,,466.89,deposit
3024,19,2022-06-02 13:48:33,7.11,refund
3025,130,2022-03-19 04:10:14,386.91,deposit
3026,149,2023-08-07 06:54:59,40.77,purchase
3027,449,2025-05-15 00:55:18,138.54,refund
3028,777,,,purchase
3029,17,2023-08-28 04:10:57,180.03,withdrawal
3030,212,2024-06-11 17:26:28,29.78,purchase
3031,817,2023-11-19 00:59:38,283.0,purchase
3032,,2024-08-28 14:02:17,,deposit
3033,66,2023-07-09 15:22:54,,withdrawal
3034,818,2024-12-28 14:00:27,138.0,withdrawal
3035,66,2023-11-28 21:33:13,218.64,purchase
3036,639,2024-10-11 04:08:58,174.37,deposit
3037,870,2023-10-13 11:07:01,141.4,refund
3038,363,2022-06-21 03:23:33,321.04,
3039,216,2023-05-17 19:26:17,282.33,refund
3040,61,2022-11-26 19:36:40,395.57,refund
3041,497,2022-03-18 03:34:06,,withdrawal
3042,385,2023-07-04 00:59:23,209.02,
3043,633,2023-08-19 20:27:18,294.92,deposit
3044,575,2024-12-07 05:07:12,316.95,withdrawal
3045,547,2024-11-16 08:42:27,94.48,deposit
3046,686,,111.21,purchase
3047,42,2024-02-20 17:52:29,451.76,withdrawal
3048,631,2022-05-30 04:27:53,449.42,purchase
3049,635,2022-06-10 16:27:29,209.4,purchase
3050,438,2025-07-29 15:05:34,212.83,refund
3051,548,2023-06-28 06:59:35,162.71,deposit
3052,985,2022-07-10 06:56:43,178.0,refund
3053,624,2022-04-22 20:42:59,444.79,purchase
3054,829,2022-03-31 09:16:12,58.37,deposit
3055,209,2024-04-22 10:35:01,,withdrawal
3056,153,2023-07-16 18:51:11,243.74,withdrawal
3057,491,2022-02-15 11:59:37,406.26,purchase
3058,751,2023-04-13 05:55:13,44.92,refund
3059,35,2024-07-08 02:15:12,469.45,purchase
3060,162,2022-05-27 09:02:25,229.88,deposit
3061,274,2024-04-18 18:28:38,382.79,deposit
3062,491,2023-11-22 16:50:33,240.1,purchase
3063,223,2023-04-11 07:09:03,78.74,deposit
3064,968,2023-09-24 16:08:31,429.38,purchase
3065,307,2024-07-28 03:38:12,162.08,deposit
3066,178,2023-08-04 05:35:48,369.59,purchase
3067,734,2025-08-04 22:20:44,158.5,refund
3068,222,2023-03-13 07:46:28,219.76,refund
3069,782,2022-02-11 10:10:58,484.16,withdrawal
3070,562,2024-01-14 20:53:33,382.28,withdrawal
3071,611,2025-02-22 20:44:40,352.46,refund
3072,859,,25.4,deposit
3073,344,2024-11-14 03:29:08,492.29,refund
3074,873,2024-12-17 09:01:17,,refund
